id|sentence
CNXP-analise-20200428-bea686a2-2|"André Mendonça
André Luiz de Almeida Mendonça, de 46 anos, é natural de Santos, em São Paulo, advogado, formado pela Faculdade de Direito de Bauru (SP)."
CNXP-analise-20200428-bea686a2-3|Ele também é doutor em estado de direito e governança global e mestre em estratégias anticorrupção e políticas de integridade pela Universidade de Salamanca, na Espanha; é pós-graduado em direito público pela Universidade de Brasília (UnB).
CNXP-analise-20200428-bea686a2-4|É advogado da União desde 2000, tendo exercido, na instituição, os cargos de corregedor-geral da Advocacia da União e de diretor de Patrimônio e Probidade, dentre outros.
CNXP-analise-20200428-bea686a2-5|Recentemente, na Controladoria-Geral da União (CGU), como assessor especial do ministro, coordenou equipes de negociação de acordos de leniência celebrados pela União e empresas privadas.
CNXP-analise-20200428-bea686a2-6|No Twitter, André Mendonça agradeceu a nomeação ao presidente Jair Bolsonaro e disse que fará um 'trabalho técnico' à frente da pasta.
CNXP-analise-20200428-bea686a2-7|"Alexandre Ramagem
Alexandre Ramagem Rodrigues, que exercia o cargo de diretor da Agência Brasileira de Inteligência (Abin), é graduado em direito pela Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)."
CNXP-analise-20200428-bea686a2-8|Ingressou na Polícia Federal (PF) em 2005 e atualmente é delegado de classe especial.
CNXP-analise-20200428-bea686a2-9|Sua primeira lotação foi na Superintendência Regional da PF no estado de Roraima.
CNXP-analise-20200428-bea686a2-10|Em 2007, ele foi nomeado delegado regional de Combate ao Crime Organizado.
CNXP-analise-20200428-bea686a2-11|Ramagem foi transferido, em 2011, para a sede do PF em Brasília, com a missão de criar e chefiar a Unidade de Repressão a Crimes contra a Pessoa.
CNXP-analise-20200428-bea686a2-12|Em 2013, assumiu a chefia da Divisão de Administração de Recursos Humanos e, a partir de 2016, passou a chefiar a Divisão de Estudos, Legislações e Pareceres da PF.
CNXP-analise-20200428-bea686a2-13|Em 2017, tendo em conta a evolução dos trabalhos da Operação Lava Jato no Rio de Janeiro, Ramagem foi convidado a integrar a equipe de policiais federais responsável pela investigação e inteligência de polícia judiciária no âmbito dessa operação.
CNXP-analise-20200428-bea686a2-14|A partir das atividades desenvolvidas, passou a coordenar o trabalho da PF junto ao Tribunal Regional Federal da 2ª Regional, com sede no Rio de Janeiro.
CNXP-analise-20200428-bea686a2-15|Em 2018, assumiu a Coordenação de Recursos Humanos da Polícia Federal, na condição de substituto do diretor de Gestão de Pessoal.
CNXP-analise-20200428-bea686a2-16|Em razão de seus conhecimentos operacionais nas áreas de segurança e inteligência, assumiu, ainda em 2018, a Coordenação de Segurança do então candidato e atual presidente da República, Jair Bolsonaro.
CNXP-analise-20200424-41a95d65-0|"Gilmar escreveu:
“Hoje atingimos o recorde de mortes pela COVID-19: foram 407 óbitos."
CNXP-analise-20200424-41a95d65-1|Já somamos mais de 3.300 mortos e nossa taxa de letalidade já atinge 6,7%.
CNXP-analise-20200424-41a95d65-2|Esse cenário é totalmente incompatível com o fim do isolamento.
CNXP-analise-20200424-41a95d65-3|A luta está só no começo.
CNXP-analise-20200424-41a95d65-4|Fique em casa”.
CNXP-analise-20200424-41a95d65-5|Contudo, o que Gilmar Mendes não contou é que os números não são exatamente dessa forma relatada por ele.
CNXP-analise-20200424-41a95d65-6|Segundo os dados do próprio Ministério da Saúde, “dos 407 óbitos confirmados hoje [23] por COVID-19, 112 ocorreram nos últimos três dias e os demais (295) antes desse período”.
CNXP-analise-20200424-41a95d65-7|Logo, a postagem feita pelo ministro dá a entender que os 407 óbitos ocorreram no registro do dia 23 de abril, o que não é verdade.
CNXP-analise-20200424-41a95d65-8|Vale destacar que o 'tweet' de Gilmar foi feito às 23h28 de ontem, mas até o momento não teve uma errata ou qualquer explicação em que detalhe as informações reais.
CNXP-analise-20200416-82e5ecba-0|A Câmara dos Deputados aprovou nesta última terça-feira (13) projeto que cria mecanismo para socorro financeira aos Estados e municípios durante a crise decorrente da covid-19.
CNXP-analise-20200416-82e5ecba-1|Foram 431 votos a favor e 70 contra.
CNXP-analise-20200416-82e5ecba-2|O resultado é uma derrota para a equipe econômica do governo, que chegou a chamar a proposta de “bomba fiscal”.
CNXP-analise-20200416-82e5ecba-3|Diante do caos que o país vem vivendo desde que o surto da Covid-19 chegou no país, políticos (especialmente do Nordeste) seguem tentando tirar proveito da situação frágil que o Brasil atravessa.
CNXP-analise-20200416-82e5ecba-4|Usam a pandemia para justificar a PL149/19, que foi aprovada por unanimidade entre os parlamentares pernambucanos, com exceção de Daniel Coelho (Cidadania-PE).
CNXP-analise-20200416-82e5ecba-5|Dentre os 23 Deputados do estado de Pernambuco, apenas um honrou o seu estado e o seus eleitores: Daniel Coelho.
CNXP-analise-20200416-82e5ecba-6|E não é de agora que o mesmo vem atuando sozinho no estado para salvar o país do buraco que os governos anteriores nos jogaram.
CNXP-analise-20200416-82e5ecba-7|A verdade é que a PL149/19 faz com que o nosso país retorne aos anos 80, antes do Plano Real, em que não havia orçamento, controle de gastos e convivíamos com a hiperinflação.
CNXP-analise-20200416-82e5ecba-8|"Conforme já dizia Milton Friedman: “devemos julgar as políticas públicas pelos seus resultados e não pelas intenções.” 
Ainda sobre essa questão, o parlamentar Gilson Marques pontuou muito bem ao chamar essa medida vergonhosa, que trata do auxílio do governo federal aos estados e municípios, na verdade é o que podemos chamar de (MÃEsueto)."
CNXP-analise-20200416-82e5ecba-9|"Segue o fio:
Quais foram as intenções apresentadas?"
CNXP-analise-20200416-82e5ecba-10|Segundo a medida, defendida com unhas e dentes pelos parlamentares, a PL149/19 visa ajudar financeiramente os estados e municípios a honrar seus compromissos e combater a pandemia de COVID19.
CNXP-analise-20200416-82e5ecba-11|"Aumentar a dívida; ou
2."
CNXP-analise-20200416-82e5ecba-12|"Imprimir dinheiro
Consequências de aumento da dívida: aumento da desconfiança e do risco-país; diminuição do investimento externo; queda do crescimento econômico, aumento do desemprego e elevação de gastos do governo com juros da dívida."
CNXP-analise-20200416-82e5ecba-13|Consequências da impressão de dinheiro: inflação ou, em outras palavras, um imposto indireto travestido de aumento de preços que prejudica essencialmente as camadas mais pobres da população, justamente àqueles que se pretendia proteger.
CNXP-analise-20200416-82e5ecba-14|"Resultado
O que era previsto, aconteceu: os governadores e prefeitos detonaram a economia e vão ser recompensados pela aprovação do PLP 149."
CNXP-analise-20200416-82e5ecba-15|"Quem perde, mais uma vez, é o Brasil
Intercessão
Vários parlamentares da base aliada do governo, assim como Daniel Coelho, Bia Kicis, Carla Zambelli, entre outros nomes, seguem pressionando para que o Senado não aprove."
CNXP-analise-20200416-82e5ecba-16|Contudo, se a medida for levada adiante, eles pedem que o presidente Jair Bolsonaro vete.
CNXP-analise-20200416-82e5ecba-17|Por meio das redes sociais, o líder do Governo na Câmara, deputado Vitor Hugo, relatou que Bolsonaro pode vetar o projeto.
CNXP-analise-20200327-a9bcae4f-0|O ex-presidente Lula à veio a publicou para pedir que a população brasileira fique em casa durante o surto do novo coronavírus no Brasil.
CNXP-analise-20200327-a9bcae4f-1|Ele disse que o papel do governo é cuidar do povo.
CNXP-analise-20200327-a9bcae4f-2|Ainda sobre o assunto, o petista destacou que é preciso que exista medidas para garantir a renda.
CNXP-analise-20200327-a9bcae4f-3|“Cuidar do país significa cuidar do povo e não cuidar do seu ego.
CNXP-analise-20200327-a9bcae4f-4|Parem de se olhar no espelho e olhem para 210 milhões de habitantes, para muita gente que está desempregada nesse país que precisa sobreviver para combater o coronavírus.
CNXP-analise-20200327-a9bcae4f-5|Depois que a gente salvar o povo, a gente vai discutir como salvar a economia”, declarou.
CNXP-analise-20200327-a9bcae4f-6|A declaração ocorreu em 11 de maio de 2009, durante um programa de rádio semanal – Café com o Presidente – voltando à tona essa semana nas redes sociais.
CNXP-analise-20200327-a9bcae4f-7|“Eu acho que essa gripe não é do tamanho que parecia que ia ser porque se vendeu uma gripe que já tinha tomado conta do mundo inteiro.
CNXP-analise-20200327-a9bcae4f-8|Ou seja, eu penso que ela existe, ela é grave, mas aqui no Brasil nós estamos cuidando para evitar que se alastre em outras pessoas”, afirmou.
CNXP-analise-20200327-a9bcae4f-9|"OMS elevou gripe H1N1 à pandemia
Um mês depois, no dia 11 de junho de 2009, a Organização Mundial da Saúde (OMS) elevou o nível de alerta do vírus da gripe H1N1 para a fase 6, em uma escala de seis pontos, o que significava ser uma pandemia."
CNXP-analise-20200327-a9bcae4f-10|A OMS decidiu elevar o alerta devido ao surto da doença, conhecida como gripe suína.
CNXP-analise-20200327-a9bcae4f-11|“Isso significa que o mundo está entrando nos primeiros dias da primeira pandemia do vírus influenza no século 21”, disse a repórteres na época, em Genebra, a diretora-geral da OMS, Margaret Chan.
CNXP-analise-20200327-a9bcae4f-12|Assista ao vídeo!
CNXP-analise-20200326-fd3909c9-0|O tombo econômico que o Brasil pode sofrer por causa do coronavírus é sem precedentes.
CNXP-analise-20200326-fd3909c9-1|O Brasil ainda vive uma situação econômica frágil que começava a melhorar, mas ainda sem força para segurar um tipo de baque que uma paralisação generalizada é capaz de gerar.
CNXP-analise-20200326-fd3909c9-2|O impacto econômico de paralisar quase totalmente uma economia já frágil pode superar facilmente os danos gerados pela era petista, por incrível que pareça.
CNXP-analise-20200326-fd3909c9-3|Quando falamos que a cura pode ser pior que a doença é disso que estamos falando.
CNXP-analise-20200326-fd3909c9-4|Os políticos sabem disso melhor que nós aqui, incluindo os políticos de oposição, que enxergam nesse impacto uma oportunidade única para derrubar Jair Bolsonaro, já que pela urna não rola.
CNXP-analise-20200326-fd3909c9-5|Exatamente por isso defendem uma quarentena irracional, generalizada e burra.
CNXP-analise-20200326-fd3909c9-6|Eles sabem o que estão fazendo.
CNXP-analise-20200326-fd3909c9-7|A fortíssima economia americana, com fôlego para muita coisa, inclusive para assinar cheques de trilhões de dólares para salvar o país num momento desse, voltará a crescer no dia seguinte que isso acabar.
CNXP-analise-20200326-fd3909c9-8|E voltará com força ainda maior que no período pré-corona.
CNXP-analise-20200326-fd3909c9-9|E o Brasil?
CNXP-analise-20200326-fd3909c9-10|Medidas restritivas no Brasil, mais do que em muitos lugares do mundo, precisam ser inteligentes - o oposto de generalizadas - isolando quem precisa ser isolado e liberando quem pode “pegar em armas” e lutar pelos mais fracos, lutar por seus familiares e por seu país recentemente arrasado por velhos e conhecidos inimigos internos, que agora se disfarçam com plumagens sofisticadíssimas para arrasar novamente o Brasil.
CNXP-analise-20200326-fd3909c9-11|Se é de guerra que estamos falando, é isso que precisa ser feito.
CNXP-analise-20200326-fd3909c9-12|Não se ganha guerra escondendo soldados fortes e saudáveis debaixo da cama.
CNXP-analise-20200326-fd3909c9-13|Todo o país deveria estar junto nessa, mas parte dele é o próprio inimigo que deve ser vencido.
CNXP-analise-20200326-fd3909c9-14|Se o apelo nessa guerra deve ser pela ciência, que não se excluam as ciências econômicas do campo de batalha.
CNXP-analise-20200323-fe285719-0|Bom... acontece que há décadas o Brasil era governado pela esquerda — ora mais light (PSDB), ora mais radical (PT) — sempre apoiados pelos partidos “prostitutas” (pagou, levou) do jogo político.
CNXP-analise-20200323-fe285719-1|A “briga” entre PT e PSDB sempre foi falsa, tanto é verdade que na eleição presidencial de 2010, ano que Serra era o candidato tucano, Lula comemorou o fato de não haver candidato da “direita” no pleito.
